,id,title,view,label,title_tokens,title_tokens_fdist,title_tokens_WSW,title_normalized,title_tokens_stemmed
1052,1052,arinda ikon pesona batik nusantara sukses usung batik dadaprejo go national,331,standar,"['arinda', 'ikon', 'pesona', 'batik', 'nusantara', 'sukses', 'usung', 'batik', 'dadaprejo', 'go', 'national']",<FreqDist with 10 samples and 11 outcomes>,"['arinda', 'ikon', 'pesona', 'batik', 'nusantara', 'sukses', 'usung', 'batik', 'dadaprejo', 'go', 'national']","['arinda', 'ikon', 'pesona', 'batik', 'nusantara', 'sukses', 'usung', 'batik', 'dadaprejo', 'go', 'national']","['arinda', 'ikon', 'pesona', 'batik', 'nusantara', 'sukses', 'usung', 'batik', 'dadaprejo', 'go', 'national']"
1053,1053,hormati ramadanumat kristen di pujiharjo tiadakan kebaktian kebangunan rohani,313,standar,"['hormati', 'ramadanumat', 'kristen', 'di', 'pujiharjo', 'tiadakan', 'kebaktian', 'kebangunan', 'rohani']",<FreqDist with 9 samples and 9 outcomes>,"['hormati', 'ramadanumat', 'kristen', 'pujiharjo', 'tiadakan', 'kebaktian', 'kebangunan', 'rohani']","['hormati', 'ramadanumat', 'kristen', 'pujiharjo', 'tiadakan', 'kebaktian', 'kebangunan', 'rohani']","['hormat', 'ramadanumat', 'kristen', 'pujiharjo', 'tiada', 'bakti', 'bangun', 'rohani']"
1054,1054,belajar dari kebakaran tunjungan plaza,374,standar,"['belajar', 'dari', 'kebakaran', 'tunjungan', 'plaza']",<FreqDist with 5 samples and 5 outcomes>,"['belajar', 'kebakaran', 'tunjungan', 'plaza']","['belajar', 'kebakaran', 'tunjungan', 'plaza']","['ajar', 'bakar', 'tunjung', 'plaza']"
1055,1055,sebal dengar sirine pria bantul rusak mobil ambulans,375,standar,"['sebal', 'dengar', 'sirine', 'pria', 'bantul', 'rusak', 'mobil', 'ambulans']",<FreqDist with 8 samples and 8 outcomes>,"['sebal', 'dengar', 'sirine', 'pria', 'bantul', 'rusak', 'mobil', 'ambulans']","['sebal', 'dengar', 'sirine', 'pria', 'bantul', 'rusak', 'mobil', 'ambulans']","['sebal', 'dengar', 'sirine', 'pria', 'bantul', 'rusak', 'mobil', 'ambulans']"
1056,1056,jemput bola smartfren luncurkan program motogp,323,standar,"['jemput', 'bola', 'smartfren', 'luncurkan', 'program', 'motogp']",<FreqDist with 6 samples and 6 outcomes>,"['jemput', 'bola', 'smartfren', 'luncurkan', 'program', 'motogp']","['jemput', 'bola', 'smartfren', 'luncurkan', 'program', 'motogp']","['jemput', 'bola', 'smartfren', 'luncur', 'program', 'motogp']"
1057,1057,penahanan bos sekolah spi masih dipertimbangkan,460,standar,"['penahanan', 'bos', 'sekolah', 'spi', 'masih', 'dipertimbangkan']",<FreqDist with 6 samples and 6 outcomes>,"['penahanan', 'bos', 'sekolah', 'spi', 'dipertimbangkan']","['penahanan', 'bos', 'sekolah', 'spi', 'dipertimbangkan']","['tahan', 'bos', 'sekolah', 'spi', 'timbang']"
1058,1058,dana rp untuk desa di kabupaten malang terganjal persyaratan,286,standar,"['dana', 'rp', 'untuk', 'desa', 'di', 'kabupaten', 'malang', 'terganjal', 'persyaratan']",<FreqDist with 9 samples and 9 outcomes>,"['dana', 'rp', 'desa', 'kabupaten', 'malang', 'terganjal', 'persyaratan']","['dana', 'rp', 'desa', 'kabupaten', 'malang', 'terganjal', 'persyaratan']","['dana', 'rp', 'desa', 'kabupaten', 'malang', 'ganjal', 'syarat']"
1059,1059,jaksa kpk tuding gratifikasi eddy rumpoko bantah sebagai pinjaman,379,standar,"['jaksa', 'kpk', 'tuding', 'gratifikasi', 'eddy', 'rumpoko', 'bantah', 'sebagai', 'pinjaman']",<FreqDist with 9 samples and 9 outcomes>,"['jaksa', 'kpk', 'tuding', 'gratifikasi', 'eddy', 'rumpoko', 'bantah', 'pinjaman']","['jaksa', 'kpk', 'tuding', 'gratifikasi', 'eddy', 'rumpoko', 'bantah', 'pinjaman']","['jaksa', 'kpk', 'tuding', 'gratifikasi', 'eddy', 'rumpoko', 'bantah', 'pinjam']"
1060,1060,belum usai ditahan eddy rumpoko kembali dituntut tahun karena kasus ini,414,standar,"['belum', 'usai', 'ditahan', 'eddy', 'rumpoko', 'kembali', 'dituntut', 'tahun', 'karena', 'kasus', 'ini']",<FreqDist with 11 samples and 11 outcomes>,"['ditahan', 'eddy', 'rumpoko', 'dituntut']","['ditahan', 'eddy', 'rumpoko', 'dituntut']","['tahan', 'eddy', 'rumpoko', 'tuntut']"
1061,1061,sebelum meninggal korban sempat tanya jadwal ujian perbaikan,279,standar,"['sebelum', 'meninggal', 'korban', 'sempat', 'tanya', 'jadwal', 'ujian', 'perbaikan']",<FreqDist with 8 samples and 8 outcomes>,"['meninggal', 'korban', 'jadwal', 'ujian', 'perbaikan']","['meninggal', 'korban', 'jadwal', 'ujian', 'perbaikan']","['tinggal', 'korban', 'jadwal', 'uji', 'baik']"
1062,1062,bri dorong keberlanjutan umkm naik kelas melalui digitalisasi,360,standar,"['bri', 'dorong', 'keberlanjutan', 'umkm', 'naik', 'kelas', 'melalui', 'digitalisasi']",<FreqDist with 8 samples and 8 outcomes>,"['bri', 'dorong', 'keberlanjutan', 'umkm', 'kelas', 'digitalisasi']","['bri', 'dorong', 'keberlanjutan', 'umkm', 'kelas', 'digitalisasi']","['bri', 'dorong', 'lanjut', 'umkm', 'kelas', 'digitalisasi']"
1063,1063,di kabupaten malang guru smp swasta terlindungi program bpjamsostek,266,standar,"['di', 'kabupaten', 'malang', 'guru', 'smp', 'swasta', 'terlindungi', 'program', 'bpjamsostek']",<FreqDist with 9 samples and 9 outcomes>,"['kabupaten', 'malang', 'guru', 'smp', 'swasta', 'terlindungi', 'program', 'bpjamsostek']","['kabupaten', 'malang', 'guru', 'smp', 'swasta', 'terlindungi', 'program', 'bpjamsostek']","['kabupaten', 'malang', 'guru', 'smp', 'swasta', 'lindung', 'program', 'bpjamsostek']"
1064,1064,kontrak tak diperpanjang empat pemain muda arema fc pantang patah arang,353,standar,"['kontrak', 'tak', 'diperpanjang', 'empat', 'pemain', 'muda', 'arema', 'fc', 'pantang', 'patah', 'arang']",<FreqDist with 11 samples and 11 outcomes>,"['kontrak', 'diperpanjang', 'pemain', 'muda', 'arema', 'fc', 'pantang', 'patah', 'arang']","['kontrak', 'diperpanjang', 'pemain', 'muda', 'arema', 'fc', 'pantang', 'patah', 'arang']","['kontrak', 'panjang', 'main', 'muda', 'arema', 'fc', 'pantang', 'patah', 'arang']"
1065,1065,kabar baik revisi uu ppp disepakati pembentukan undangundang semakin efisien,364,standar,"['kabar', 'baik', 'revisi', 'uu', 'ppp', 'disepakati', 'pembentukan', 'undangundang', 'semakin', 'efisien']",<FreqDist with 10 samples and 10 outcomes>,"['kabar', 'revisi', 'uu', 'ppp', 'disepakati', 'pembentukan', 'undangundang', 'efisien']","['kabar', 'revisi', 'uu', 'ppp', 'disepakati', 'pembentukan', 'undangundang', 'efisien']","['kabar', 'revisi', 'uu', 'ppp', 'pakat', 'bentuk', 'undangundang', 'efisien']"
1066,1066,gabung arema fc ilham udin andalkan chemistry dengan evan dimas,379,standar,"['gabung', 'arema', 'fc', 'ilham', 'udin', 'andalkan', 'chemistry', 'dengan', 'evan', 'dimas']",<FreqDist with 10 samples and 10 outcomes>,"['gabung', 'arema', 'fc', 'ilham', 'udin', 'andalkan', 'chemistry', 'evan', 'dimas']","['gabung', 'arema', 'fc', 'ilham', 'udin', 'andalkan', 'chemistry', 'evan', 'dimas']","['gabung', 'arema', 'fc', 'ilham', 'udin', 'andal', 'chemistry', 'evan', 'mas']"
1067,1067,catat ini prosedur dan jadwal penukaran uang baru idul fitri di bi malang,357,standar,"['catat', 'ini', 'prosedur', 'dan', 'jadwal', 'penukaran', 'uang', 'baru', 'idul', 'fitri', 'di', 'bi', 'malang']",<FreqDist with 13 samples and 13 outcomes>,"['catat', 'prosedur', 'jadwal', 'penukaran', 'uang', 'idul', 'fitri', 'bi', 'malang']","['catat', 'prosedur', 'jadwal', 'penukaran', 'uang', 'idul', 'fitri', 'bi', 'malang']","['catat', 'prosedur', 'jadwal', 'tukar', 'uang', 'idul', 'fitri', 'bi', 'malang']"
1068,1068,konco erick thohir kota batu bagi buka puasa dan sosialisasikan capres,267,standar,"['konco', 'erick', 'thohir', 'kota', 'batu', 'bagi', 'buka', 'puasa', 'dan', 'sosialisasikan', 'capres']",<FreqDist with 11 samples and 11 outcomes>,"['konco', 'erick', 'thohir', 'kota', 'batu', 'buka', 'puasa', 'sosialisasikan', 'capres']","['konco', 'erick', 'thohir', 'kota', 'batu', 'buka', 'puasa', 'sosialisasikan', 'capres']","['konco', 'erick', 'thohir', 'kota', 'batu', 'buka', 'puasa', 'sosialisasi', 'capres']"
1069,1069,jelang lebaran toeng market cyber mall beri banyak promo,418,standar,"['jelang', 'lebaran', 'toeng', 'market', 'cyber', 'mall', 'beri', 'banyak', 'promo']",<FreqDist with 9 samples and 9 outcomes>,"['jelang', 'lebaran', 'toeng', 'market', 'cyber', 'mall', 'promo']","['jelang', 'lebaran', 'toeng', 'market', 'cyber', 'mall', 'promo']","['jelang', 'lebaran', 'toeng', 'market', 'cyber', 'mall', 'promo']"
1070,1070,dihadapkan persaingan ketat hasyim kipuw pilih tak risau,465,standar,"['dihadapkan', 'persaingan', 'ketat', 'hasyim', 'kipuw', 'pilih', 'tak', 'risau']",<FreqDist with 8 samples and 8 outcomes>,"['dihadapkan', 'persaingan', 'ketat', 'hasyim', 'kipuw', 'pilih', 'risau']","['dihadapkan', 'persaingan', 'ketat', 'hasyim', 'kipuw', 'pilih', 'risau']","['hadap', 'saing', 'ketat', 'hasyim', 'kipuw', 'pilih', 'risau']"
1071,1071,kebutuhan cold storage kelompok tani tulungrejo belum terakomodir,305,standar,"['kebutuhan', 'cold', 'storage', 'kelompok', 'tani', 'tulungrejo', 'belum', 'terakomodir']",<FreqDist with 8 samples and 8 outcomes>,"['kebutuhan', 'cold', 'storage', 'kelompok', 'tani', 'tulungrejo', 'terakomodir']","['kebutuhan', 'cold', 'storage', 'kelompok', 'tani', 'tulungrejo', 'terakomodir']","['butuh', 'cold', 'storage', 'kelompok', 'tani', 'tulungrejo', 'terakomodir']"
1072,1072,masuk penilaian lanjutan ppd pemkot malang optimis raih besar,355,standar,"['masuk', 'penilaian', 'lanjutan', 'ppd', 'pemkot', 'malang', 'optimis', 'raih', 'besar']",<FreqDist with 9 samples and 9 outcomes>,"['masuk', 'penilaian', 'lanjutan', 'ppd', 'pemkot', 'malang', 'optimis', 'raih']","['masuk', 'penilaian', 'lanjutan', 'ppd', 'pemkot', 'malang', 'optimis', 'raih']","['masuk', 'nilai', 'lanjut', 'ppd', 'pemkot', 'malang', 'optimis', 'raih']"
1073,1073,tujuh pemain baru datang penjualan jersey arema fc bisa naik drastis,317,standar,"['tujuh', 'pemain', 'baru', 'datang', 'penjualan', 'jersey', 'arema', 'fc', 'bisa', 'naik', 'drastis']",<FreqDist with 11 samples and 11 outcomes>,"['tujuh', 'pemain', 'penjualan', 'jersey', 'arema', 'fc', 'drastis']","['tujuh', 'pemain', 'penjualan', 'jersey', 'arema', 'fc', 'drastis']","['tujuh', 'main', 'jual', 'jersey', 'arema', 'fc', 'drastis']"
1074,1074,lahan ribu hektare untuk green economy,459,standar,"['lahan', 'ribu', 'hektare', 'untuk', 'green', 'economy']",<FreqDist with 6 samples and 6 outcomes>,"['lahan', 'ribu', 'hektare', 'green', 'economy']","['lahan', 'ribu', 'hektare', 'green', 'economy']","['lahan', 'ribu', 'hektare', 'green', 'economy']"
1075,1075,zona jalan rusak pagak ditambal rp miliar,483,standar,"['zona', 'jalan', 'rusak', 'pagak', 'ditambal', 'rp', 'miliar']",<FreqDist with 7 samples and 7 outcomes>,"['zona', 'jalan', 'rusak', 'pagak', 'ditambal', 'rp', 'miliar']","['zona', 'jalan', 'rusak', 'pagak', 'ditambal', 'rp', 'miliar']","['zona', 'jalan', 'rusak', 'pagak', 'tambal', 'rp', 'miliar']"
1076,1076,terbungkus tas kresek bayi perempuan dibuang di sebuah rumah kosong,298,standar,"['terbungkus', 'tas', 'kresek', 'bayi', 'perempuan', 'dibuang', 'di', 'sebuah', 'rumah', 'kosong']",<FreqDist with 10 samples and 10 outcomes>,"['terbungkus', 'tas', 'kresek', 'bayi', 'perempuan', 'dibuang', 'rumah', 'kosong']","['terbungkus', 'tas', 'kresek', 'bayi', 'perempuan', 'dibuang', 'rumah', 'kosong']","['bungkus', 'tas', 'kresek', 'bayi', 'perempuan', 'buang', 'rumah', 'kosong']"
1077,1077,diduga lakukan pengeroyokan putra siregar rico valentino dilaporkan ke polisi,496,standar,"['diduga', 'lakukan', 'pengeroyokan', 'putra', 'siregar', 'rico', 'valentino', 'dilaporkan', 'ke', 'polisi']",<FreqDist with 10 samples and 10 outcomes>,"['diduga', 'lakukan', 'pengeroyokan', 'putra', 'siregar', 'rico', 'valentino', 'dilaporkan', 'polisi']","['diduga', 'lakukan', 'pengeroyokan', 'putra', 'siregar', 'rico', 'valentino', 'dilaporkan', 'polisi']","['duga', 'laku', 'keroyok', 'putra', 'siregar', 'rico', 'valentino', 'lapor', 'polisi']"
1078,1078,hasil lelang bumi perayaan unduhunduh di desa swaru untuk bantu musala,254,standar,"['hasil', 'lelang', 'bumi', 'perayaan', 'unduhunduh', 'di', 'desa', 'swaru', 'untuk', 'bantu', 'musala']",<FreqDist with 11 samples and 11 outcomes>,"['hasil', 'lelang', 'bumi', 'perayaan', 'unduhunduh', 'desa', 'swaru', 'bantu', 'musala']","['hasil', 'lelang', 'bumi', 'perayaan', 'unduhunduh', 'desa', 'swaru', 'bantu', 'musala']","['hasil', 'lelang', 'bumi', 'raya', 'unduhunduh', 'desa', 'swaru', 'bantu', 'musala']"
1079,1079,layani kebutuhan libur lebaran bri siapkan uang tunai rp triliun,255,standar,"['layani', 'kebutuhan', 'libur', 'lebaran', 'bri', 'siapkan', 'uang', 'tunai', 'rp', 'triliun']",<FreqDist with 10 samples and 10 outcomes>,"['layani', 'kebutuhan', 'libur', 'lebaran', 'bri', 'siapkan', 'uang', 'tunai', 'rp', 'triliun']","['layani', 'kebutuhan', 'libur', 'lebaran', 'bri', 'siapkan', 'uang', 'tunai', 'rp', 'triliun']","['layan', 'butuh', 'libur', 'lebaran', 'bri', 'siap', 'uang', 'tunai', 'rp', 'triliun']"
1080,1080,arus mudik diprediksi meningkat persen,428,standar,"['arus', 'mudik', 'diprediksi', 'meningkat', 'persen']",<FreqDist with 5 samples and 5 outcomes>,"['arus', 'mudik', 'diprediksi', 'meningkat', 'persen']","['arus', 'mudik', 'diprediksi', 'meningkat', 'persen']","['arus', 'mudik', 'prediksi', 'tingkat', 'persen']"
1081,1081,ini alasan mengapa pembangunan underpass butuh pelebaran,295,standar,"['ini', 'alasan', 'mengapa', 'pembangunan', 'underpass', 'butuh', 'pelebaran']",<FreqDist with 7 samples and 7 outcomes>,"['alasan', 'pembangunan', 'underpass', 'butuh', 'pelebaran']","['alasan', 'pembangunan', 'underpass', 'butuh', 'pelebaran']","['alas', 'bangun', 'underpass', 'butuh', 'lebar']"
1082,1082,kabupaten andalkan dua pantai untuk potensi pengembangan sport tourism,377,standar,"['kabupaten', 'andalkan', 'dua', 'pantai', 'untuk', 'potensi', 'pengembangan', 'sport', 'tourism']",<FreqDist with 9 samples and 9 outcomes>,"['kabupaten', 'andalkan', 'pantai', 'potensi', 'pengembangan', 'sport', 'tourism']","['kabupaten', 'andalkan', 'pantai', 'potensi', 'pengembangan', 'sport', 'tourism']","['kabupaten', 'andal', 'pantai', 'potensi', 'kembang', 'sport', 'tourism']"
1083,1083,di suwaru umat kristenislam membaur kompak bersihkan tempat ibadah,484,standar,"['di', 'suwaru', 'umat', 'kristenislam', 'membaur', 'kompak', 'bersihkan', 'tempat', 'ibadah']",<FreqDist with 9 samples and 9 outcomes>,"['suwaru', 'umat', 'kristenislam', 'membaur', 'kompak', 'bersihkan', 'ibadah']","['suwaru', 'umat', 'kristenislam', 'membaur', 'kompak', 'bersihkan', 'ibadah']","['suwaru', 'umat', 'kristenislam', 'baur', 'kompak', 'sih', 'ibadah']"
1084,1084,bantuan hukum bagi warga miskin kini makin mudah,290,standar,"['bantuan', 'hukum', 'bagi', 'warga', 'miskin', 'kini', 'makin', 'mudah']",<FreqDist with 8 samples and 8 outcomes>,"['bantuan', 'hukum', 'warga', 'miskin', 'mudah']","['bantuan', 'hukum', 'warga', 'miskin', 'mudah']","['bantu', 'hukum', 'warga', 'miskin', 'mudah']"
1085,1085,jembatan pelangi tingkatkan daya dukung wisata dan ekonomi,261,standar,"['jembatan', 'pelangi', 'tingkatkan', 'daya', 'dukung', 'wisata', 'dan', 'ekonomi']",<FreqDist with 8 samples and 8 outcomes>,"['jembatan', 'pelangi', 'tingkatkan', 'daya', 'dukung', 'wisata', 'ekonomi']","['jembatan', 'pelangi', 'tingkatkan', 'daya', 'dukung', 'wisata', 'ekonomi']","['jembatan', 'pelangi', 'tingkat', 'daya', 'dukung', 'wisata', 'ekonomi']"
1086,1086,potensi besar petugas pajak pelototi tempat ghosting kafe dan resto,428,standar,"['potensi', 'besar', 'petugas', 'pajak', 'pelototi', 'tempat', 'ghosting', 'kafe', 'dan', 'resto']",<FreqDist with 10 samples and 10 outcomes>,"['potensi', 'petugas', 'pajak', 'pelototi', 'ghosting', 'kafe', 'resto']","['potensi', 'petugas', 'pajak', 'pelototi', 'ghosting', 'kafe', 'resto']","['potensi', 'tugas', 'pajak', 'pelotot', 'ghosting', 'kafe', 'resto']"
1087,1087,permohonan paspor di imigrasi malang naik mayoritas untuk umrah,254,standar,"['permohonan', 'paspor', 'di', 'imigrasi', 'malang', 'naik', 'mayoritas', 'untuk', 'umrah']",<FreqDist with 9 samples and 9 outcomes>,"['permohonan', 'paspor', 'imigrasi', 'malang', 'mayoritas', 'umrah']","['permohonan', 'paspor', 'imigrasi', 'malang', 'mayoritas', 'umrah']","['mohon', 'paspor', 'imigrasi', 'malang', 'mayoritas', 'umrah']"
1088,1088,riverstone hotel cottage gelar pasar takjil paklemu,425,standar,"['riverstone', 'hotel', 'cottage', 'gelar', 'pasar', 'takjil', 'paklemu']",<FreqDist with 7 samples and 7 outcomes>,"['riverstone', 'hotel', 'cottage', 'gelar', 'pasar', 'takjil', 'paklemu']","['riverstone', 'hotel', 'cottage', 'gelar', 'pasar', 'takjil', 'paklemu']","['riverstone', 'hotel', 'cottage', 'gelar', 'pasar', 'takjil', 'paklemu']"
1089,1089,proyek underpass di jalan yani blimbing ancam gusur bangunan,405,standar,"['proyek', 'underpass', 'di', 'jalan', 'yani', 'blimbing', 'ancam', 'gusur', 'bangunan']",<FreqDist with 9 samples and 9 outcomes>,"['proyek', 'underpass', 'jalan', 'yani', 'blimbing', 'ancam', 'gusur', 'bangunan']","['proyek', 'underpass', 'jalan', 'yani', 'blimbing', 'ancam', 'gusur', 'bangunan']","['proyek', 'underpass', 'jalan', 'yani', 'blimbing', 'ancam', 'gusur', 'bangun']"
1090,1090,per tahun ekspor kopi bumi kanjuruhan tembus rp miliar,415,standar,"['per', 'tahun', 'ekspor', 'kopi', 'bumi', 'kanjuruhan', 'tembus', 'rp', 'miliar']",<FreqDist with 9 samples and 9 outcomes>,"['ekspor', 'kopi', 'bumi', 'kanjuruhan', 'tembus', 'rp', 'miliar']","['ekspor', 'kopi', 'bumi', 'kanjuruhan', 'tembus', 'rp', 'miliar']","['ekspor', 'kopi', 'bumi', 'kanjuruhan', 'tembus', 'rp', 'miliar']"
1091,1091,disukai publik ridwan kamil nilai kinerjanya diapresiasi,389,standar,"['disukai', 'publik', 'ridwan', 'kamil', 'nilai', 'kinerjanya', 'diapresiasi']",<FreqDist with 7 samples and 7 outcomes>,"['disukai', 'publik', 'ridwan', 'kamil', 'nilai', 'kinerjanya', 'diapresiasi']","['disukai', 'publik', 'ridwan', 'kamil', 'nilai', 'kinerjanya', 'diapresiasi']","['suka', 'publik', 'ridwan', 'kamil', 'nilai', 'kerja', 'apresiasi']"
1092,1092,tutup selama ramadan resto ini bagibagi takjil,257,standar,"['tutup', 'selama', 'ramadan', 'resto', 'ini', 'bagibagi', 'takjil']",<FreqDist with 7 samples and 7 outcomes>,"['tutup', 'ramadan', 'resto', 'bagibagi', 'takjil']","['tutup', 'ramadan', 'resto', 'bagibagi', 'takjil']","['tutup', 'ramadan', 'resto', 'bagibagi', 'takjil']"
1093,1093,briwork ipb community branch bankinguntuk dorong inovasi bidang pertanian,340,standar,"['briwork', 'ipb', 'community', 'branch', 'bankinguntuk', 'dorong', 'inovasi', 'bidang', 'pertanian']",<FreqDist with 9 samples and 9 outcomes>,"['briwork', 'ipb', 'community', 'branch', 'bankinguntuk', 'dorong', 'inovasi', 'bidang', 'pertanian']","['briwork', 'ipb', 'community', 'branch', 'bankinguntuk', 'dorong', 'inovasi', 'bidang', 'pertanian']","['briwork', 'ipb', 'community', 'branch', 'bankinguntuk', 'dorong', 'inovasi', 'bidang', 'tani']"
1094,1094,cegah longsor pemkot malang siapkan rusunawa bagi warga penghuni river side,252,standar,"['cegah', 'longsor', 'pemkot', 'malang', 'siapkan', 'rusunawa', 'bagi', 'warga', 'penghuni', 'river', 'side']",<FreqDist with 11 samples and 11 outcomes>,"['cegah', 'longsor', 'pemkot', 'malang', 'siapkan', 'rusunawa', 'warga', 'penghuni', 'river', 'side']","['cegah', 'longsor', 'pemkot', 'malang', 'siapkan', 'rusunawa', 'warga', 'penghuni', 'river', 'side']","['cegah', 'longsor', 'pemkot', 'malang', 'siap', 'rusunawa', 'warga', 'huni', 'river', 'side']"
1095,1095,cerita clbk arema fc dengan sejumlah pemain masih bisa berlanjut,443,standar,"['cerita', 'clbk', 'arema', 'fc', 'dengan', 'sejumlah', 'pemain', 'masih', 'bisa', 'berlanjut']",<FreqDist with 10 samples and 10 outcomes>,"['cerita', 'clbk', 'arema', 'fc', 'pemain', 'berlanjut']","['cerita', 'clbk', 'arema', 'fc', 'pemain', 'berlanjut']","['cerita', 'clbk', 'arema', 'fc', 'main', 'lanjut']"
1096,1096,bersama alterra academy smkn malang siapkan lulusan mumpuni,373,standar,"['bersama', 'alterra', 'academy', 'smkn', 'malang', 'siapkan', 'lulusan', 'mumpuni']",<FreqDist with 8 samples and 8 outcomes>,"['alterra', 'academy', 'smkn', 'malang', 'siapkan', 'lulusan', 'mumpuni']","['alterra', 'academy', 'smkn', 'malang', 'siapkan', 'lulusan', 'mumpuni']","['alterra', 'academy', 'smkn', 'malang', 'siap', 'lulus', 'mumpuni']"
1097,1097,harumkan nama sekolah lewat prestasi akademik dan jawara nyanyi di italia,404,standar,"['harumkan', 'nama', 'sekolah', 'lewat', 'prestasi', 'akademik', 'dan', 'jawara', 'nyanyi', 'di', 'italia']",<FreqDist with 11 samples and 11 outcomes>,"['harumkan', 'nama', 'sekolah', 'prestasi', 'akademik', 'jawara', 'nyanyi', 'italia']","['harumkan', 'nama', 'sekolah', 'prestasi', 'akademik', 'jawara', 'nyanyi', 'italia']","['harum', 'nama', 'sekolah', 'prestasi', 'akademik', 'jawara', 'nyanyi', 'italia']"
